,0
17183,0
17184,1
17185,1
17186,1
17187,1
17188,0
17189,0
17190,1
17191,0
17192,1
17193,0
17194,0
17195,0
17196,0
17197,0
17198,0
17199,0
17200,1
17201,0
17202,0
17203,0
17204,0
17205,1
17206,0
17207,0
17208,0
17209,0
17210,1
17211,1
17212,1
17213,1
17214,0
17215,1
17216,0
17217,0
17218,1
17219,1
17220,1
17221,1
17222,1
17223,0
17224,1
17225,0
17226,0
17227,0
17228,0
17229,1
17230,1
17231,0
17232,0
17233,1
17234,0
17235,0
17236,0
17237,1
17238,0
17239,1
17240,1
17241,1
17242,1
17243,1
17244,1
17245,1
17246,0
17247,1
17248,0
17249,1
17250,0
17251,0
17252,0
17253,1
17254,1
17255,1
17256,1
17257,1
17258,1
17259,0
17260,1
17261,1
17262,0
17263,1
17264,1
17265,1
17266,1
17267,1
17268,0
17269,1
17270,0
17271,1
17272,1
17273,0
17274,0
17275,0
17276,1
17277,0
17278,1
17279,1
17280,1
17281,1
17282,1
17283,1
17284,1
17285,1
17286,1
17287,0
17288,1
17289,1
17290,1
17291,1
17292,1
17293,1
17294,1
17295,1
17296,1
17297,0
17298,1
17299,1
17300,1
17301,1
17302,1
17303,1
17304,1
17305,1
17306,0
17307,1
17308,0
17309,1
17310,0
17311,1
17312,1
17313,1
17314,0
17315,0
17316,1
17317,1
17318,0
17319,1
17320,0
17321,1
17322,1
17323,0
17324,0
17325,1
17326,1
17327,1
17328,1
17329,0
17330,1
17331,0
17332,1
17333,0
17334,0
17335,0
17336,0
17337,1
17338,1
17339,0
17340,0
17341,0
17342,0
17343,1
17344,0
17345,0
17346,0
17347,0
17348,0
17349,0
17350,0
17351,0
17352,1
17353,1
17354,0
17355,0
17356,0
17357,1
17358,0
17359,0
17360,1
17361,0
17362,0
17363,0
17364,0
17365,0
17366,0
17367,0
17368,0
17369,0
17370,0
17371,1
17372,0
17373,1
17374,0
17375,0
17376,0
17377,0
17378,0
17379,1
17380,0
17381,0
17382,0
17383,0
17384,0
17385,1
17386,0
17387,0
17388,0
17389,1
17390,0
17391,1
17392,0
17393,0
17394,1
17395,1
17396,0
17397,0
17398,0
17399,0
17400,0
17401,0
17402,0
17403,1
17404,0
17405,1
17406,1
17407,0
17408,0
17409,0
17410,0
17411,0
17412,0
17413,1
17414,0
17415,0
17416,0
17417,0
17418,1
17419,0
17420,1
17421,0
17422,1
17423,0
17424,1
17425,1
17426,1
17427,1
17428,1
17429,1
17430,1
17431,1
17432,1
17433,1
17434,1
17435,1
17436,1
17437,1
17438,1
17439,1
17440,1
17441,1
17442,1
17443,1
17444,1
17445,1
17446,0
17447,0
17448,0
17449,0
17450,1
17451,1
17452,1
17453,1
17454,0
17455,1
17456,1
17457,0
17458,1
17459,1
17460,1
17461,1
17462,1
17463,1
17464,0
17465,1
17466,1
17467,1
17468,1
17469,1
17470,1
17471,1
17472,1
17473,0
17474,1
17475,1
17476,1
17477,0
17478,1
17479,1
17480,0
17481,1
17482,1
17483,1
17484,1
17485,1
17486,0
17487,1
17488,0
17489,0
17490,1
17491,0
17492,1
17493,1
17494,1
17495,0
17496,0
17497,0
17498,1
17499,0
17500,0
17501,1
17502,0
17503,1
17504,1
17505,1
17506,0
17507,1
17508,1
17509,1
17510,0
17511,0
17512,1
17513,0
17514,1
17515,1
17516,0
17517,0
17518,0
17519,0
17520,1
17521,1
17522,0
17523,0
17524,1
17525,1
17526,1
17527,1
17528,0
17529,1
17530,1
17531,1
17532,0
17533,1
17534,1
17535,1
17536,0
17537,1
17538,0
17539,1
17540,1
17541,0
17542,0
17543,1
17544,0
17545,1
17546,0
17547,1
17548,0
17549,0
17550,1
17551,1
17552,0
17553,1
17554,0
17555,0
17556,1
17557,1
17558,1
17559,0
17560,0
17561,1
17562,1
17563,0
17564,0
17565,1
17566,0
17567,0
17568,0
17569,0
17570,0
17571,0
17572,0
17573,1
17574,1
17575,1
17576,1
17577,1
17578,0
17579,1
17580,1
17581,0
17582,1
17583,1
17584,0
17585,0
17586,1
17587,1
17588,0
17589,1
17590,1
17591,0
17592,1
17593,1
17594,0
17595,1
17596,0
17597,0
17598,0
17599,0
17600,1
17601,0
17602,1
17603,1
17604,0
17605,1
17606,1
17607,0
17608,1
17609,0
17610,0
17611,0
17612,1
17613,0
17614,1
17615,0
17616,0
17617,0
17618,0
17619,1
17620,1
17621,0
17622,0
17623,1
17624,0
17625,0
17626,0
17627,1
17628,0
17629,1
17630,1
17631,0
17632,0
17633,0
17634,0
17635,0
17636,1
17637,0
17638,1
17639,0
17640,0
17641,1
17642,0
17643,1
17644,1
17645,1
17646,0
17647,1
17648,0
17649,0
17650,1
17651,0
17652,0
17653,1
17654,1
17655,0
17656,0
17657,0
17658,1
17659,0
17660,0
17661,0
17662,0
17663,1
17664,0
17665,0
17666,1
17667,1
17668,0
17669,0
17670,0
17671,0
17672,0
17673,1
17674,0
17675,0
17676,0
17677,0
17678,0
17679,1
17680,1
17681,0
17682,0
17683,0
17684,1
17685,1
17686,0
17687,0
17688,1
17689,1
17690,0
17691,1
17692,0
17693,0
17694,0
17695,1
17696,1
17697,0
17698,0
17699,0
17700,0
17701,1
17702,1
17703,1
17704,1
17705,0
17706,0
17707,1
17708,1
17709,0
17710,0
17711,1
17712,1
17713,0
17714,1
17715,1
17716,1
17717,0
17718,1
17719,1
17720,1
17721,1
17722,0
17723,1
17724,0
17725,1
17726,0
17727,1
17728,1
17729,0
17730,1
17731,1
17732,0
17733,1
17734,1
17735,1
17736,1
17737,0
17738,1
17739,1
17740,0
17741,0
17742,0
17743,0
17744,0
17745,0
17746,1
17747,0
17748,1
17749,1
17750,0
17751,1
17752,1
17753,1
17754,1
17755,1
17756,0
17757,1
17758,0
17759,0
17760,0
17761,0
17762,0
17763,0
17764,1
17765,1
17766,1
17767,1
17768,1
17769,1
17770,1
17771,0
17772,1
17773,1
17774,1
17775,0
17776,1
17777,1
17778,1
17779,1
17780,0
17781,0
17782,0
17783,0
17784,0
17785,1
17786,1
17787,0
17788,0
17789,0
17790,0
17791,1
17792,1
17793,0
17794,1
17795,0
17796,1
17797,0
17798,1
17799,0
17800,0
17801,1
17802,1
17803,1
17804,1
17805,1
17806,1
17807,0
17808,0
17809,0
17810,0
17811,1
17812,1
17813,1
17814,1
17815,1
17816,0
17817,1
17818,1
17819,1
17820,0
17821,0
17822,1
17823,1
17824,1
17825,1
17826,1
17827,1
17828,1
17829,0
17830,0
17831,1
17832,1
17833,1
17834,0
17835,1
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,1
17843,1
17844,1
17845,1
17846,1
17847,0
17848,0
17849,0
17850,0
17851,1
17852,1
17853,0
17854,1
17855,1
17856,1
17857,0
17858,1
17859,0
17860,1
17861,0
17862,0
17863,1
17864,1
17865,1
17866,0
17867,1
17868,1
17869,1
17870,0
17871,1
17872,1
17873,1
17874,1
17875,1
17876,1
17877,1
17878,1
17879,0
17880,1
17881,1
17882,0
17883,1
17884,1
17885,1
17886,1
17887,1
17888,1
17889,0
17890,0
17891,0
17892,1
17893,0
17894,0
17895,1
17896,1
17897,0
17898,1
17899,0
17900,0
17901,1
17902,1
17903,0
17904,1
17905,0
17906,1
17907,1
17908,1
17909,1
17910,0
17911,1
17912,1
17913,1
17914,1
17915,1
17916,1
17917,0
17918,1
17919,1
17920,1
17921,1
17922,1
17923,1
17924,1
17925,1
17926,1
17927,1
17928,1
17929,1
17930,0
17931,1
17932,0
17933,1
17934,1
17935,0
17936,1
17937,1
17938,1
17939,1
17940,1
17941,0
17942,1
17943,0
17944,1
17945,1
17946,1
17947,1
17948,1
17949,1
17950,1
17951,1
17952,0
17953,1
17954,1
17955,0
17956,1
17957,1
17958,1
17959,1
17960,1
17961,1
17962,0
17963,1
17964,0
17965,0
17966,0
17967,0
17968,0
17969,1
17970,1
17971,1
17972,1
17973,1
17974,1
17975,1
17976,1
17977,1
17978,1
17979,1
17980,1
17981,1
17982,1
17983,1
17984,1
17985,1
17986,0
17987,1
17988,1
17989,1
17990,1
17991,1
17992,1
17993,0
17994,0
17995,0
17996,0
17997,0
17998,0
17999,0
18000,1
18001,0
18002,0
18003,0
18004,0
18005,1
18006,0
18007,0
18008,1
18009,1
18010,0
18011,0
18012,0
18013,0
18014,0
18015,0
18016,0
18017,1
18018,1
18019,1
18020,1
18021,1
18022,1
18023,1
18024,1
18025,0
18026,0
18027,1
18028,0
18029,1
18030,0
18031,0
18032,0
18033,0
18034,0
18035,0
18036,0
18037,1
18038,1
18039,0
18040,1
18041,1
18042,0
18043,1
18044,1
18045,1
18046,0
18047,0
18048,0
18049,1
18050,1
18051,1
18052,1
18053,0
18054,1
18055,0
18056,1
18057,1
18058,0
18059,0
18060,0
18061,0
18062,1
18063,1
18064,0
18065,0
18066,1
18067,0
18068,1
18069,0
18070,0
18071,1
18072,0
18073,0
18074,1
18075,1
18076,1
18077,0
18078,1
18079,0
18080,1
18081,1
18082,1
18083,1
18084,0
18085,1
18086,0
18087,1
18088,0
18089,1
18090,0
18091,1
18092,1
18093,0
18094,1
18095,0
18096,0
18097,1
18098,1
18099,1
18100,1
18101,0
18102,0
18103,1
18104,1
18105,1
18106,0
18107,1
18108,1
18109,0
18110,1
18111,1
18112,1
18113,1
18114,1
18115,1
18116,1
18117,1
18118,1
18119,1
18120,0
18121,0
18122,0
18123,1
18124,1
18125,1
18126,1
18127,0
18128,1
18129,1
18130,1
18131,1
18132,1
18133,0
18134,1
18135,1
18136,1
18137,1
18138,1
18139,1
18140,1
18141,1
18142,0
18143,0
18144,1
18145,1
18146,1
18147,1
18148,1
18149,0
18150,0
18151,1
18152,1
18153,1
18154,1
18155,0
18156,1
18157,0
18158,1
18159,1
18160,1
18161,1
18162,1
18163,1
18164,0
18165,1
18166,1
18167,1
18168,1
18169,1
18170,1
18171,1
18172,1
18173,1
18174,0
18175,0
18176,0
18177,0
18178,0
18179,1
18180,1
18181,1
18182,1
18183,1
18184,1
18185,1
18186,1
18187,1
18188,1
18189,0
18190,1
18191,0
18192,1
18193,0
18194,1
18195,1
18196,1
18197,0
18198,1
18199,1
18200,1
18201,1
18202,1
18203,1
18204,0
18205,0
18206,1
18207,1
18208,1
18209,1
18210,1
18211,0
18212,0
18213,1
18214,1
18215,0
18216,0
18217,1
18218,1
18219,0
18220,1
18221,0
18222,0
18223,1
18224,0
18225,1
18226,1
18227,1
18228,0
18229,0
18230,1
18231,1
18232,1
18233,1
18234,0
18235,0
18236,1
18237,0
18238,0
18239,0
18240,1
18241,0
18242,0
18243,1
18244,0
18245,1
18246,1
18247,1
18248,1
18249,1
18250,1
18251,1
18252,0
18253,1
18254,0
18255,1
18256,1
18257,1
18258,0
18259,0
18260,1
18261,0
18262,0
18263,0
18264,1
18265,0
18266,1
18267,1
18268,1
18269,1
18270,0
18271,1
18272,0
18273,1
18274,1
18275,1
18276,0
18277,1
18278,1
18279,0
18280,1
18281,0
18282,0
18283,0
18284,1
18285,1
18286,1
18287,1
18288,1
18289,1
18290,1
18291,1
18292,1
18293,1
18294,1
18295,1
18296,1
18297,1
18298,0
18299,1
18300,1
18301,1
18302,1
18303,1
18304,1
18305,1
18306,0
18307,1
18308,1
18309,1
18310,1
18311,1
18312,0
18313,0
18314,1
18315,0
18316,0
18317,1
18318,0
18319,0
18320,1
18321,1
18322,1
18323,1
18324,1
18325,1
18326,1
18327,1
18328,1
18329,1
18330,1
18331,1
18332,1
18333,1
18334,1
18335,1
18336,1
18337,0
18338,1
18339,1
18340,1
18341,1
18342,1
18343,1
18344,1
18345,1
18346,0
18347,0
18348,1
18349,1
18350,1
18351,1
18352,0
18353,0
18354,1
18355,1
18356,0
18357,0
18358,1
18359,1
18360,1
18361,0
18362,1
18363,1
18364,1
18365,1
18366,1
18367,0
18368,1
18369,1
18370,1
18371,1
18372,0
18373,1
18374,0
18375,1
18376,0
18377,0
18378,1
18379,1
18380,0
18381,0
18382,1
18383,0
18384,0
18385,0
18386,1
18387,1
18388,1
18389,1
18390,0
18391,0
18392,0
18393,1
18394,0
18395,0
18396,0
18397,0
18398,0
18399,1
18400,1
18401,0
18402,1
18403,1
18404,0
18405,0
18406,0
18407,1
18408,1
18409,1
18410,0
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18417,1
18418,1
18419,1
18420,1
18421,0
18422,0
18423,1
18424,0
18425,1
18426,1
18427,1
18428,0
18429,1
18430,1
18431,1
18432,0
18433,1
18434,1
18435,1
18436,1
18437,0
18438,0
18439,1
18440,0
18441,1
18442,1
18443,1
18444,1
18445,1
18446,0
18447,1
18448,0
18449,1
18450,1
18451,1
18452,0
18453,1
18454,1
18455,0
18456,1
18457,1
18458,1
18459,0
18460,1
18461,1
18462,0
18463,1
18464,0
18465,0
18466,1
18467,0
18468,0
18469,0
18470,0
18471,0
18472,1
18473,1
18474,1
18475,1
18476,1
18477,1
18478,0
18479,1
18480,1
18481,0
18482,0
18483,0
18484,1
18485,1
18486,1
18487,1
18488,0
18489,0
18490,1
18491,1
18492,1
18493,1
18494,0
18495,1
18496,1
18497,1
18498,1
18499,1
18500,1
18501,0
18502,1
18503,1
18504,1
18505,1
18506,1
18507,1
18508,1
18509,1
18510,1
18511,1
18512,1
18513,0
18514,1
18515,0
18516,0
18517,1
18518,0
18519,1
18520,1
18521,1
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,0
18529,1
18530,1
18531,0
18532,0
18533,0
18534,0
18535,1
18536,1
18537,0
18538,1
18539,1
18540,0
18541,0
18542,1
18543,0
18544,1
18545,1
18546,1
18547,0
18548,1
18549,0
18550,0
18551,0
18552,0
18553,0
18554,0
18555,0
18556,1
18557,0
18558,1
18559,0
18560,1
18561,1
18562,0
18563,1
18564,1
18565,1
18566,1
18567,1
18568,0
18569,0
18570,1
18571,1
18572,0
18573,1
18574,1
18575,0
18576,0
18577,1
18578,0
18579,0
18580,0
18581,1
18582,1
18583,0
18584,1
18585,0
18586,0
18587,0
18588,1
18589,1
18590,1
18591,0
18592,1
18593,1
18594,0
18595,0
18596,1
18597,1
18598,1
18599,0
18600,1
18601,1
18602,1
18603,1
18604,1
18605,0
18606,0
18607,1
18608,1
18609,1
18610,1
18611,1
18612,1
18613,1
18614,1
18615,0
18616,0
18617,0
18618,1
18619,0
18620,0
18621,1
18622,0
18623,0
18624,1
18625,0
18626,1
18627,0
18628,0
18629,1
18630,1
18631,0
18632,0
18633,1
18634,1
18635,0
18636,0
18637,0
18638,0
18639,1
18640,1
18641,0
18642,1
18643,1
18644,0
18645,1
18646,0
18647,0
18648,0
18649,1
18650,1
18651,1
18652,1
18653,0
18654,1
18655,0
18656,1
18657,1
18658,0
18659,0
18660,1
18661,1
18662,1
18663,0
18664,1
18665,0
18666,0
18667,1
18668,1
18669,1
18670,0
18671,1
18672,0
18673,1
18674,1
18675,1
18676,0
18677,1
18678,0
18679,1
18680,1
18681,0
18682,0
18683,0
18684,0
18685,1
18686,0
18687,1
18688,0
18689,0
18690,1
18691,1
18692,1
18693,0
18694,0
18695,1
18696,0
18697,0
18698,0
18699,1
18700,1
18701,1
18702,0
18703,1
18704,0
18705,1
18706,1
18707,1
18708,1
18709,1
18710,0
18711,1
18712,1
18713,1
18714,1
18715,1
18716,1
18717,1
18718,1
18719,1
18720,1
18721,1
18722,1
18723,1
18724,1
18725,1
18726,1
18727,1
18728,0
18729,1
18730,1
18731,1
18732,1
18733,1
18734,1
18735,0
18736,0
18737,0
18738,0
18739,1
18740,0
18741,0
18742,0
18743,1
18744,1
18745,1
18746,1
18747,1
18748,0
18749,0
18750,0
18751,0
18752,1
18753,0
18754,1
18755,0
18756,1
18757,1
18758,1
18759,1
18760,1
18761,1
18762,1
18763,1
18764,1
18765,1
18766,1
18767,1
18768,1
18769,1
18770,1
18771,1
18772,1
18773,1
18774,1
18775,1
18776,1
18777,0
18778,1
18779,0
18780,0
18781,1
18782,1
18783,1
18784,1
18785,1
18786,1
18787,1
18788,1
18789,1
18790,1
18791,1
18792,1
18793,0
18794,1
18795,1
18796,1
18797,0
18798,0
18799,1
18800,0
18801,1
18802,1
18803,1
18804,1
18805,0
18806,0
18807,1
18808,1
18809,1
18810,1
18811,0
18812,0
18813,1
18814,1
18815,0
18816,0
18817,1
18818,1
18819,1
18820,1
18821,0
18822,1
18823,1
18824,0
18825,0
18826,1
18827,1
18828,1
18829,1
18830,0
18831,1
18832,1
18833,1
18834,1
18835,1
18836,0
18837,0
18838,1
18839,1
18840,0
18841,1
18842,1
18843,0
18844,1
18845,0
18846,0
18847,0
18848,0
18849,1
18850,1
18851,0
18852,0
18853,0
18854,0
18855,0
18856,0
18857,0
18858,0
18859,0
18860,1
18861,1
18862,0
18863,1
18864,1
18865,1
18866,1
18867,0
18868,0
18869,0
18870,0
18871,1
18872,1
18873,1
18874,0
18875,1
18876,0
18877,0
18878,0
18879,1
18880,0
18881,0
18882,1
18883,0
18884,0
18885,0
18886,1
18887,1
18888,0
18889,0
18890,1
18891,0
18892,0
18893,0
18894,0
18895,0
18896,1
18897,1
18898,0
18899,1
18900,1
18901,1
18902,1
18903,1
18904,1
18905,1
18906,0
18907,1
18908,0
18909,0
18910,1
18911,0
18912,0
18913,1
18914,0
18915,1
18916,0
18917,1
18918,1
18919,1
18920,0
18921,0
18922,1
18923,1
18924,1
18925,0
18926,1
18927,1
18928,1
18929,0
18930,1
18931,1
18932,0
18933,0
18934,0
18935,1
18936,1
18937,0
18938,1
18939,1
18940,1
18941,1
18942,1
18943,1
18944,0
18945,1
18946,1
18947,0
18948,1
18949,1
18950,1
18951,0
18952,0
18953,0
18954,0
18955,1
18956,0
18957,1
18958,0
18959,0
18960,1
18961,1
18962,1
18963,1
18964,1
18965,0
18966,1
18967,1
18968,1
18969,0
18970,1
18971,0
18972,0
18973,1
18974,1
18975,1
18976,1
18977,1
18978,0
18979,1
18980,1
18981,1
18982,1
18983,1
18984,1
18985,1
18986,1
18987,1
18988,1
18989,1
18990,1
18991,1
18992,1
18993,1
18994,0
18995,1
18996,1
18997,1
18998,0
18999,1
19000,0
19001,1
19002,1
19003,1
19004,1
19005,1
19006,1
19007,1
19008,1
19009,1
19010,1
19011,0
19012,1
19013,1
19014,0
19015,1
19016,1
19017,1
19018,0
19019,1
19020,1
19021,1
19022,0
19023,1
19024,1
19025,1
19026,1
19027,1
19028,0
19029,0
19030,1
19031,1
19032,1
19033,0
19034,0
19035,1
19036,1
19037,1
19038,0
19039,0
19040,0
19041,1
19042,0
19043,1
19044,1
19045,1
19046,0
19047,0
19048,1
19049,1
19050,1
19051,1
19052,1
19053,0
19054,0
19055,0
19056,1
19057,1
19058,0
19059,0
19060,0
19061,0
19062,0
19063,0
19064,0
19065,1
19066,1
19067,1
19068,1
19069,0
19070,0
19071,1
19072,0
19073,1
19074,0
19075,1
19076,0
19077,0
19078,0
19079,0
19080,1
19081,0
19082,0
19083,0
19084,1
19085,1
19086,0
19087,1
19088,0
19089,0
19090,1
19091,1
19092,1
19093,1
19094,1
19095,1
19096,0
19097,1
19098,0
19099,1
19100,1
19101,0
19102,0
19103,1
19104,0
19105,0
19106,1
19107,1
19108,0
19109,0
19110,1
19111,0
19112,1
19113,1
19114,1
19115,1
19116,1
19117,0
19118,0
19119,0
19120,1
19121,1
19122,1
19123,1
19124,1
19125,1
19126,0
19127,1
19128,0
19129,0
19130,0
19131,0
19132,1
19133,1
19134,1
19135,0
19136,0
19137,0
19138,1
19139,0
19140,0
19141,1
19142,1
19143,0
19144,1
19145,1
19146,1
19147,1
19148,1
19149,0
19150,1
19151,0
19152,0
19153,1
19154,0
19155,1
19156,1
19157,1
19158,1
19159,1
19160,1
19161,1
19162,0
19163,1
19164,1
19165,0
19166,0
19167,0
19168,0
19169,1
19170,1
19171,1
19172,1
19173,1
19174,1
19175,1
19176,1
19177,1
19178,1
19179,0
19180,1
19181,1
19182,1
19183,0
19184,1
19185,0
19186,1
19187,0
19188,0
19189,1
19190,1
19191,1
19192,1
19193,1
19194,1
19195,0
19196,1
19197,1
19198,0
19199,1
19200,1
19201,0
19202,1
19203,1
19204,0
19205,1
19206,0
19207,1
19208,1
19209,0
19210,1
19211,1
19212,1
19213,0
19214,0
19215,0
19216,1
19217,0
19218,0
19219,1
19220,0
19221,1
19222,0
19223,1
19224,0
19225,1
19226,1
19227,0
19228,1
19229,0
19230,1
19231,1
19232,0
19233,0
19234,1
19235,0
19236,0
19237,0
19238,1
19239,1
19240,1
19241,1
19242,1
19243,1
19244,1
19245,1
19246,1
19247,1
19248,1
19249,1
19250,1
19251,1
19252,1
19253,0
19254,0
19255,0
19256,1
19257,1
19258,0
19259,1
19260,1
19261,1
19262,0
19263,0
19264,0
19265,1
19266,0
19267,1
19268,0
19269,1
19270,1
19271,1
19272,1
19273,1
19274,1
19275,1
19276,1
19277,1
19278,0
19279,1
19280,1
19281,1
19282,1
19283,0
19284,1
19285,0
19286,0
19287,1
19288,0
19289,1
19290,0
19291,1
19292,0
19293,1
19294,1
19295,0
19296,1
19297,0
19298,0
19299,0
19300,1
19301,1
19302,0
19303,1
19304,0
19305,1
19306,1
19307,1
19308,1
19309,1
19310,0
19311,1
19312,1
19313,0
19314,0
19315,0
19316,1
19317,1
19318,0
19319,0
19320,0
19321,0
19322,1
19323,0
19324,1
19325,0
19326,1
19327,0
19328,0
19329,0
19330,1
19331,0
19332,1
19333,1
19334,0
19335,1
19336,1
19337,1
19338,1
19339,1
19340,0
19341,1
19342,0
19343,0
19344,1
19345,1
19346,1
19347,0
19348,0
19349,0
19350,0
19351,1
19352,0
19353,0
19354,0
19355,0
19356,1
19357,0
19358,1
19359,1
19360,0
19361,0
19362,1
19363,0
19364,1
19365,0
19366,0
19367,0
19368,0
19369,0
19370,0
19371,0
19372,0
19373,1
19374,1
19375,1
19376,1
19377,0
19378,1
19379,1
19380,1
19381,1
19382,1
19383,1
19384,1
19385,0
19386,1
19387,0
19388,1
19389,1
19390,1
19391,1
19392,1
19393,1
19394,1
19395,0
19396,1
19397,1
19398,1
19399,1
19400,0
19401,1
19402,0
19403,0
19404,1
19405,1
19406,0
19407,1
19408,1
19409,1
19410,1
19411,0
19412,1
19413,0
19414,1
19415,1
19416,0
19417,0
19418,0
19419,0
19420,1
19421,0
19422,0
19423,1
19424,0
19425,1
19426,1
19427,1
19428,0
19429,0
19430,0
19431,1
19432,1
19433,1
19434,0
19435,1
19436,1
19437,0
19438,0
19439,1
19440,0
19441,0
19442,0
19443,1
19444,1
19445,1
19446,0
19447,1
19448,0
19449,0
19450,1
19451,0
19452,0
19453,0
19454,1
19455,1
19456,1
19457,0
19458,0
19459,1
19460,1
19461,0
19462,1
19463,0
19464,0
19465,0
19466,1
19467,0
19468,1
19469,1
19470,1
19471,1
19472,0
19473,1
19474,1
19475,1
19476,0
19477,0
19478,0
19479,0
19480,0
19481,0
19482,1
19483,1
19484,0
19485,0
19486,0
19487,0
19488,0
19489,0
19490,1
19491,1
19492,0
19493,0
19494,1
19495,1
19496,1
19497,0
19498,1
19499,1
19500,1
19501,0
19502,1
19503,1
19504,1
19505,1
19506,0
19507,0
19508,1
19509,0
19510,1
19511,0
19512,1
19513,1
19514,1
19515,1
19516,0
19517,1
19518,1
19519,1
19520,1
19521,1
19522,1
19523,1
19524,1
19525,1
19526,1
19527,1
19528,1
19529,0
19530,1
19531,1
19532,1
19533,1
19534,1
19535,1
19536,1
19537,1
19538,1
19539,1
19540,1
19541,0
19542,0
19543,1
19544,1
19545,1
19546,1
19547,0
19548,1
19549,0
19550,1
19551,1
19552,0
19553,1
19554,0
19555,0
19556,0
19557,1
19558,1
19559,1
19560,0
19561,0
19562,1
19563,0
19564,0
19565,1
19566,1
19567,1
19568,0
19569,1
19570,0
19571,1
19572,1
19573,1
19574,0
19575,0
19576,1
19577,0
19578,1
19579,1
19580,1
19581,0
19582,0
19583,1
19584,1
19585,0
19586,1
19587,1
19588,1
19589,1
19590,1
19591,1
19592,1
19593,1
19594,0
19595,0
19596,0
19597,0
19598,0
19599,0
19600,0
19601,0
19602,0
19603,1
19604,1
19605,0
19606,1
19607,0
19608,1
19609,0
19610,0
19611,0
19612,0
19613,0
19614,0
19615,1
19616,1
19617,0
19618,1
19619,0
19620,0
19621,0
19622,1
19623,1
19624,0
19625,0
19626,0
19627,1
19628,0
19629,0
19630,0
19631,0
19632,1
19633,0
19634,0
19635,0
19636,0
19637,0
19638,0
19639,1
19640,1
19641,0
19642,1
19643,0
19644,1
19645,1
19646,1
19647,1
19648,1
19649,0
19650,1
19651,1
19652,1
19653,1
19654,1
19655,0
19656,0
19657,1
19658,1
19659,1
19660,1
19661,0
19662,1
19663,1
19664,1
19665,0
19666,1
19667,0
19668,0
19669,0
19670,0
19671,1
19672,1
19673,0
19674,0
19675,1
19676,0
19677,1
19678,0
19679,1
19680,1
19681,0
19682,0
19683,0
19684,1
19685,0
19686,1
19687,0
19688,0
19689,1
19690,0
19691,1
19692,0
19693,0
19694,0
19695,0
19696,0
19697,0
19698,0
19699,1
19700,0
19701,0
19702,0
19703,0
19704,0
19705,1
19706,0
19707,0
19708,0
19709,0
19710,0
19711,0
19712,0
19713,0
19714,0
19715,0
19716,0
19717,0
19718,0
19719,0
19720,0
19721,0
19722,1
19723,1
19724,1
19725,0
19726,0
19727,1
19728,1
19729,0
19730,1
19731,0
19732,0
19733,0
19734,1
19735,0
19736,0
19737,0
19738,0
19739,0
19740,1
19741,0
19742,1
19743,0
19744,1
19745,1
19746,0
19747,0
19748,0
19749,1
19750,1
19751,0
19752,0
19753,0
19754,0
19755,0
19756,0
19757,0
19758,0
19759,1
19760,0
19761,0
19762,1
19763,1
19764,1
19765,0
19766,0
19767,0
19768,1
19769,1
19770,1
19771,1
19772,1
19773,1
19774,0
19775,0
19776,0
19777,0
19778,1
19779,0
19780,0
19781,1
19782,0
19783,0
19784,1
19785,0
19786,0
19787,0
19788,0
19789,1
19790,0
19791,0
19792,0
19793,1
19794,1
19795,1
19796,1
19797,1
19798,0
19799,0
19800,0
19801,0
19802,0
19803,0
19804,1
19805,0
19806,0
19807,0
19808,1
19809,1
19810,1
19811,0
19812,1
19813,1
19814,1
19815,1
19816,1
19817,1
19818,1
19819,1
19820,1
19821,1
19822,1
19823,1
19824,0
19825,1
19826,0
19827,1
19828,0
19829,1
19830,1
19831,1
19832,0
19833,1
19834,1
19835,1
19836,1
19837,1
19838,1
19839,1
19840,1
19841,1
19842,1
19843,1
19844,1
19845,1
19846,1
19847,0
19848,1
19849,0
19850,0
19851,0
19852,0
19853,1
19854,0
19855,0
19856,0
19857,1
19858,0
19859,0
19860,1
19861,0
19862,0
19863,0
19864,0
19865,0
19866,0
19867,0
19868,1
19869,0
19870,0
19871,0
19872,1
19873,0
19874,0
19875,0
19876,0
19877,0
19878,0
19879,1
19880,1
19881,0
19882,0
19883,0
19884,1
19885,0
19886,1
19887,0
19888,1
19889,1
19890,1
19891,1
19892,0
19893,0
19894,1
19895,1
19896,0
19897,1
19898,1
19899,1
19900,0
19901,0
19902,1
19903,1
19904,1
19905,1
19906,0
19907,1
19908,1
19909,0
19910,1
19911,1
19912,0
19913,0
19914,1
19915,1
19916,1
19917,1
19918,1
19919,1
19920,1
19921,1
19922,1
19923,1
19924,1
19925,1
19926,0
19927,1
19928,1
19929,1
19930,0
19931,1
19932,0
19933,1
19934,0
19935,1
19936,1
19937,1
19938,1
19939,1
19940,0
19941,0
19942,1
19943,1
19944,1
19945,1
19946,1
19947,1
19948,1
19949,1
19950,0
19951,1
19952,1
19953,1
19954,0
19955,0
19956,0
19957,0
19958,0
19959,1
19960,0
19961,1
19962,0
19963,1
19964,0
19965,1
19966,1
19967,1
19968,0
19969,0
19970,0
19971,1
19972,0
19973,1
19974,0
19975,0
19976,1
19977,1
19978,0
19979,0
19980,1
19981,1
